0	2.80122e+06
1	2.76209e+06
2	2.73733e+06
3	2.73279e+06
4	2.73073e+06
5	2.72916e+06
6	2.72761e+06
7	2.72563e+06
8	2.72296e+06
9	2.71987e+06
10	2.71684e+06
11	2.71401e+06
12	2.71136e+06
13	2.70896e+06
14	2.70679e+06
15	2.70461e+06
16	2.7022e+06
17	2.69966e+06
18	2.69726e+06
19	2.69511e+06
20	2.69312e+06
21	2.69124e+06
22	2.6895e+06
23	2.688e+06
24	2.68678e+06
25	2.68583e+06
26	2.68512e+06
27	2.6846e+06
28	2.6842e+06
29	2.68384e+06
30	2.68346e+06
31	2.68307e+06
32	2.6827e+06
33	2.68243e+06
34	2.68226e+06
