0	788966
1	788722
2	788061
3	786383
4	782902
5	778355
6	775415
7	774355
8	773919
9	773583
10	773196
11	772642
12	771772
13	770514
14	769047
15	767692
16	766626
17	765877
18	765402
19	765117
20	764939
21	764814
22	764715
23	764628
24	764546
25	764467
26	764389
27	764312
28	764236
