1	134183
2	134170
3	134171
4	134129
5	134263
6	134072
7	112276
8	133835
9	112498
10	112497
11	112526
12	112530
13	112471
14	112503
15	112630
16	112644
17	112678
18	112635
19	112775
20	112707
