0	2.00928e+06
1	2.00696e+06
2	1.98615e+06
3	1.85181e+06
4	1.57038e+06
5	1.46972e+06
6	1.4494e+06
7	1.43923e+06
8	1.43193e+06
9	1.42613e+06
10	1.42192e+06
11	1.41836e+06
12	1.41468e+06
13	1.41089e+06
14	1.4071e+06
15	1.40404e+06
16	1.40241e+06
17	1.40165e+06
18	1.4012e+06
19	1.40083e+06
20	1.4005e+06
21	1.40019e+06
22	1.39991e+06
23	1.39965e+06
24	1.39943e+06
25	1.39924e+06
26	1.39907e+06
27	1.39893e+06
28	1.39879e+06
29	1.39866e+06
30	1.39852e+06
31	1.39835e+06
32	1.39815e+06
33	1.39787e+06
34	1.39746e+06
35	1.39687e+06
36	1.39599e+06
37	1.39479e+06
38	1.39339e+06
39	1.39216e+06
40	1.39133e+06
41	1.39085e+06
42	1.39058e+06
43	1.39042e+06
44	1.39033e+06
45	1.39026e+06
46	1.39021e+06
47	1.39017e+06
48	1.39014e+06
49	1.39011e+06
50	1.39009e+06
51	1.39007e+06
52	1.39006e+06
53	1.39004e+06
54	1.39003e+06
55	1.39002e+06
56	1.39001e+06
57	1.39e+06
58	1.38999e+06
59	1.38999e+06
60	1.38998e+06
61	1.38998e+06
62	1.38997e+06
63	1.38997e+06
64	1.38996e+06
65	1.38996e+06
66	1.38996e+06
67	1.38996e+06
68	1.38995e+06
69	1.38995e+06
70	1.38995e+06
71	1.38995e+06
72	1.38995e+06
73	1.38995e+06
74	1.38995e+06
75	1.38995e+06
76	1.38995e+06
77	1.38995e+06
78	1.38995e+06
79	1.38994e+06
80	1.38994e+06
81	1.38994e+06
82	1.38994e+06
83	1.38994e+06
84	1.38994e+06
85	1.38994e+06
86	1.38994e+06
87	1.38994e+06
88	1.38994e+06
89	1.38994e+06
90	1.38994e+06
91	1.38994e+06
92	1.38994e+06
93	1.38994e+06
94	1.38994e+06
95	1.38994e+06
96	1.38994e+06
97	1.38994e+06
98	1.38994e+06
99	1.38994e+06
