0	1.95968e+06
1	1.95772e+06
2	1.95072e+06
3	1.92897e+06
4	1.88281e+06
5	1.83535e+06
6	1.81254e+06
7	1.80062e+06
8	1.78824e+06
9	1.77644e+06
10	1.76758e+06
11	1.7589e+06
12	1.74829e+06
13	1.73594e+06
14	1.72352e+06
15	1.71243e+06
16	1.70312e+06
17	1.69563e+06
18	1.68994e+06
19	1.68597e+06
20	1.68328e+06
21	1.68139e+06
22	1.67999e+06
23	1.67885e+06
24	1.6778e+06
25	1.67671e+06
26	1.6755e+06
27	1.67411e+06
28	1.67256e+06
29	1.67091e+06
30	1.66929e+06
31	1.6678e+06
32	1.66652e+06
33	1.66546e+06
34	1.66456e+06
35	1.66369e+06
36	1.66278e+06
37	1.66184e+06
38	1.66102e+06
39	1.66039e+06
40	1.65988e+06
41	1.6594e+06
42	1.65893e+06
43	1.65844e+06
44	1.65795e+06
45	1.65744e+06
46	1.65694e+06
47	1.65651e+06
48	1.65615e+06
49	1.65583e+06
50	1.65554e+06
51	1.65527e+06
52	1.655e+06
53	1.65474e+06
54	1.65448e+06
55	1.65422e+06
56	1.65395e+06
57	1.65368e+06
58	1.65341e+06
59	1.65316e+06
60	1.65291e+06
61	1.65267e+06
62	1.65244e+06
63	1.65221e+06
64	1.65197e+06
65	1.65172e+06
66	1.65145e+06
67	1.65118e+06
68	1.65089e+06
69	1.6506e+06
70	1.65031e+06
71	1.65002e+06
72	1.64972e+06
73	1.64942e+06
74	1.64909e+06
75	1.64874e+06
76	1.64839e+06
77	1.64804e+06
78	1.64773e+06
79	1.64746e+06
80	1.64721e+06
81	1.64698e+06
82	1.64674e+06
83	1.64649e+06
84	1.64623e+06
85	1.64598e+06
86	1.64576e+06
87	1.64557e+06
88	1.64541e+06
89	1.64527e+06
90	1.64512e+06
91	1.64497e+06
92	1.6448e+06
93	1.64459e+06
94	1.64432e+06
95	1.64398e+06
96	1.64361e+06
97	1.64329e+06
98	1.64305e+06
99	1.64287e+06
100	1.64273e+06
101	1.64261e+06
102	1.64251e+06
103	1.64243e+06
104	1.64235e+06
105	1.64228e+06
106	1.64222e+06
107	1.64216e+06
108	1.6421e+06
109	1.64205e+06
110	1.642e+06
111	1.64195e+06
112	1.6419e+06
113	1.64185e+06
114	1.64181e+06
115	1.64177e+06
116	1.64173e+06
117	1.64168e+06
118	1.64164e+06
119	1.6416e+06
120	1.64157e+06
121	1.64153e+06
122	1.64149e+06
123	1.64145e+06
124	1.64142e+06
125	1.64138e+06
126	1.64135e+06
127	1.64131e+06
128	1.64128e+06
129	1.64124e+06
130	1.64121e+06
131	1.64117e+06
132	1.64114e+06
133	1.6411e+06
134	1.64106e+06
135	1.64103e+06
136	1.64099e+06
137	1.64096e+06
138	1.64092e+06
139	1.64088e+06
140	1.64084e+06
141	1.6408e+06
142	1.64075e+06
143	1.64071e+06
144	1.64066e+06
145	1.6406e+06
146	1.64054e+06
147	1.64048e+06
148	1.6404e+06
149	1.64032e+06
150	1.64023e+06
151	1.64015e+06
152	1.64008e+06
153	1.64001e+06
154	1.63995e+06
155	1.63989e+06
156	1.63983e+06
157	1.63977e+06
158	1.63971e+06
159	1.63966e+06
160	1.6396e+06
161	1.63954e+06
162	1.63948e+06
163	1.63942e+06
164	1.63936e+06
165	1.63929e+06
166	1.63923e+06
167	1.63916e+06
168	1.6391e+06
169	1.63903e+06
170	1.63895e+06
171	1.63888e+06
172	1.63879e+06
173	1.63871e+06
174	1.63861e+06
175	1.63851e+06
176	1.63841e+06
177	1.63831e+06
178	1.63822e+06
179	1.63814e+06
180	1.63807e+06
181	1.63801e+06
182	1.63795e+06
183	1.6379e+06
184	1.63786e+06
185	1.63782e+06
186	1.63778e+06
187	1.63775e+06
188	1.63771e+06
189	1.63768e+06
190	1.63765e+06
191	1.63762e+06
192	1.63759e+06
193	1.63756e+06
194	1.63753e+06
195	1.6375e+06
196	1.63747e+06
197	1.63744e+06
198	1.6374e+06
199	1.63737e+06
200	1.63734e+06
201	1.6373e+06
202	1.63726e+06
203	1.63722e+06
204	1.63718e+06
205	1.63714e+06
206	1.63709e+06
207	1.63705e+06
208	1.63701e+06
209	1.63697e+06
210	1.63694e+06
211	1.63691e+06
212	1.63688e+06
213	1.63686e+06
214	1.63684e+06
215	1.63682e+06
216	1.6368e+06
217	1.63679e+06
218	1.63677e+06
219	1.63675e+06
220	1.63674e+06
221	1.63672e+06
222	1.63671e+06
223	1.63669e+06
224	1.63668e+06
225	1.63667e+06
226	1.63665e+06
227	1.63664e+06
228	1.63663e+06
229	1.63662e+06
230	1.63661e+06
231	1.63659e+06
232	1.63658e+06
233	1.63657e+06
234	1.63656e+06
235	1.63655e+06
