0	2.80814e+06
1	2.80095e+06
2	2.7731e+06
3	2.74466e+06
4	2.73542e+06
5	2.73274e+06
6	2.73084e+06
7	2.72896e+06
8	2.72694e+06
9	2.72456e+06
10	2.72166e+06
11	2.7187e+06
12	2.71641e+06
13	2.71475e+06
14	2.71329e+06
15	2.71177e+06
16	2.71014e+06
17	2.70843e+06
18	2.70654e+06
19	2.70431e+06
20	2.70179e+06
21	2.69946e+06
22	2.69821e+06
23	2.69779e+06
24	2.69741e+06
25	2.69704e+06
26	2.69665e+06
27	2.69623e+06
28	2.69578e+06
29	2.6953e+06
30	2.6948e+06
31	2.69429e+06
32	2.69378e+06
33	2.69326e+06
34	2.69273e+06
35	2.69218e+06
36	2.69165e+06
37	2.69114e+06
38	2.6908e+06
39	2.69056e+06
