0	6.1962e+06
1	6.19349e+06
2	6.18067e+06
3	6.14014e+06
4	6.08478e+06
5	6.05866e+06
6	6.05194e+06
7	6.04839e+06
8	6.04477e+06
9	6.0408e+06
10	6.03628e+06
11	6.03073e+06
12	6.02388e+06
13	6.01599e+06
14	6.00732e+06
15	5.99794e+06
16	5.9888e+06
17	5.98128e+06
18	5.97579e+06
19	5.97173e+06
20	5.96839e+06
21	5.96533e+06
22	5.96236e+06
23	5.95945e+06
24	5.95674e+06
25	5.95444e+06
26	5.95258e+06
27	5.95107e+06
28	5.94974e+06
29	5.94846e+06
30	5.94714e+06
31	5.9457e+06
32	5.94417e+06
33	5.94265e+06
34	5.94127e+06
35	5.94003e+06
36	5.93877e+06
37	5.93728e+06
38	5.93579e+06
39	5.93458e+06
40	5.93354e+06
41	5.93258e+06
42	5.93171e+06
43	5.93097e+06
44	5.93035e+06
45	5.92985e+06
