0	1.11765e+06
1	1.1152e+06
2	1.10367e+06
3	1.06939e+06
4	1.04237e+06
5	1.0369e+06
6	1.03543e+06
7	1.03437e+06
8	1.03311e+06
9	1.03146e+06
10	1.02931e+06
11	1.02674e+06
12	1.02408e+06
13	1.02131e+06
14	1.01796e+06
15	1.01457e+06
16	1.01145e+06
17	1.00846e+06
18	1.00616e+06
19	1.00487e+06
20	1.00387e+06
21	1.00303e+06
22	1.00228e+06
23	1.00163e+06
24	1.00113e+06
25	1.0007e+06
26	1.00022e+06
27	999601
28	998959
29	998521
30	998250
31	998011
32	997759
33	997526
34	997355
35	997234
36	997134
37	997038
