0	1.11753e+06
1	1.11525e+06
2	1.10504e+06
3	1.07573e+06
4	1.04774e+06
5	1.0381e+06
6	1.03547e+06
7	1.03415e+06
8	1.03273e+06
9	1.0309e+06
10	1.02868e+06
11	1.02619e+06
12	1.02376e+06
13	1.02145e+06
14	1.01871e+06
15	1.01497e+06
16	1.01119e+06
17	1.0086e+06
18	1.00682e+06
19	1.00547e+06
20	1.00456e+06
21	1.00374e+06
22	1.0029e+06
23	1.00212e+06
24	1.00143e+06
25	1.00079e+06
26	1.00016e+06
27	999578
28	999086
29	998707
30	998417
31	998167
32	997927
33	997708
34	997533
35	997398
36	997282
37	997172
38	997064
39	996959
40	996855
41	996746
42	996632
43	996512
44	996393
45	996280
46	996182
