0	2.80468e+06
1	2.77437e+06
2	2.74176e+06
3	2.7336e+06
4	2.73121e+06
5	2.72978e+06
6	2.72846e+06
7	2.72678e+06
8	2.72447e+06
9	2.72149e+06
10	2.71819e+06
11	2.71502e+06
12	2.71206e+06
13	2.70921e+06
14	2.70637e+06
15	2.70342e+06
16	2.70047e+06
17	2.69779e+06
18	2.69615e+06
19	2.695e+06
20	2.69405e+06
21	2.69331e+06
22	2.69282e+06
23	2.69245e+06
24	2.69216e+06
25	2.69188e+06
26	2.69161e+06
27	2.69132e+06
28	2.69101e+06
29	2.69064e+06
30	2.69019e+06
31	2.68964e+06
32	2.68905e+06
33	2.68869e+06
34	2.68846e+06
