0	2.00733e+06
1	1.97348e+06
2	1.77812e+06
3	1.5015e+06
4	1.43784e+06
5	1.42746e+06
6	1.42315e+06
7	1.41957e+06
8	1.4153e+06
9	1.40995e+06
10	1.40342e+06
11	1.39495e+06
12	1.38514e+06
13	1.37721e+06
14	1.37183e+06
15	1.36721e+06
16	1.36251e+06
17	1.35821e+06
18	1.35494e+06
19	1.35276e+06
20	1.35128e+06
21	1.35019e+06
22	1.34932e+06
23	1.34859e+06
24	1.34796e+06
25	1.34739e+06
26	1.34687e+06
27	1.34638e+06
28	1.34594e+06
29	1.34552e+06
30	1.34513e+06
31	1.34474e+06
32	1.34435e+06
33	1.34393e+06
34	1.34348e+06
35	1.34301e+06
36	1.34255e+06
37	1.34213e+06
38	1.34178e+06
39	1.3415e+06
40	1.34127e+06
41	1.34107e+06
42	1.34089e+06
43	1.34071e+06
44	1.34052e+06
45	1.34031e+06
46	1.34007e+06
47	1.3398e+06
48	1.33952e+06
49	1.33923e+06
50	1.33897e+06
51	1.33874e+06
52	1.33855e+06
53	1.3384e+06
54	1.33826e+06
55	1.33814e+06
56	1.33801e+06
57	1.33788e+06
58	1.33775e+06
59	1.3376e+06
60	1.33744e+06
61	1.33727e+06
62	1.33709e+06
63	1.33692e+06
64	1.33676e+06
65	1.33661e+06
66	1.33646e+06
67	1.33632e+06
68	1.33618e+06
69	1.33603e+06
70	1.33589e+06
71	1.33574e+06
72	1.33559e+06
73	1.33545e+06
74	1.33532e+06
75	1.33518e+06
76	1.33503e+06
77	1.33486e+06
78	1.33466e+06
79	1.33443e+06
80	1.33418e+06
81	1.33394e+06
82	1.33373e+06
83	1.33357e+06
84	1.33344e+06
85	1.33332e+06
86	1.33321e+06
87	1.33311e+06
88	1.33302e+06
89	1.33293e+06
90	1.33285e+06
91	1.33277e+06
92	1.3327e+06
93	1.33263e+06
94	1.33256e+06
95	1.3325e+06
96	1.33244e+06
97	1.33238e+06
98	1.33233e+06
99	1.33227e+06
100	1.33222e+06
101	1.33217e+06
102	1.33212e+06
103	1.33207e+06
104	1.33202e+06
105	1.33197e+06
106	1.33193e+06
107	1.33189e+06
108	1.33185e+06
109	1.33181e+06
110	1.33178e+06
111	1.33174e+06
112	1.33171e+06
113	1.33167e+06
114	1.33163e+06
115	1.33159e+06
116	1.33154e+06
117	1.33148e+06
118	1.3314e+06
119	1.3313e+06
120	1.33119e+06
121	1.33108e+06
122	1.33099e+06
123	1.33093e+06
124	1.33087e+06
125	1.33083e+06
126	1.33079e+06
127	1.33076e+06
128	1.33072e+06
129	1.33069e+06
130	1.33066e+06
131	1.33063e+06
132	1.33061e+06
133	1.33058e+06
134	1.33055e+06
135	1.33053e+06
136	1.33051e+06
137	1.33048e+06
138	1.33046e+06
139	1.33044e+06
140	1.33043e+06
141	1.33041e+06
142	1.33039e+06
143	1.33038e+06
144	1.33036e+06
145	1.33034e+06
146	1.33033e+06
147	1.33031e+06
148	1.3303e+06
149	1.33029e+06
150	1.33027e+06
151	1.33026e+06
152	1.33024e+06
153	1.33023e+06
154	1.33022e+06
155	1.3302e+06
156	1.33019e+06
157	1.33018e+06
158	1.33016e+06
159	1.33015e+06
160	1.33014e+06
161	1.33012e+06
162	1.33011e+06
163	1.3301e+06
164	1.33008e+06
165	1.33007e+06
166	1.33006e+06
167	1.33004e+06
168	1.33003e+06
169	1.33002e+06
170	1.33e+06
171	1.32999e+06
172	1.32998e+06
173	1.32997e+06
174	1.32995e+06
175	1.32994e+06
176	1.32993e+06
177	1.32992e+06
178	1.32991e+06
179	1.32989e+06
180	1.32988e+06
181	1.32987e+06
182	1.32985e+06
183	1.32984e+06
184	1.32983e+06
185	1.32982e+06
186	1.3298e+06
187	1.32979e+06
188	1.32977e+06
189	1.32976e+06
190	1.32974e+06
191	1.32973e+06
192	1.32971e+06
193	1.32969e+06
194	1.32968e+06
195	1.32966e+06
196	1.32964e+06
197	1.32963e+06
198	1.32961e+06
199	1.32959e+06
200	1.32957e+06
201	1.32956e+06
202	1.32954e+06
203	1.32952e+06
204	1.32951e+06
205	1.32949e+06
206	1.32948e+06
207	1.32946e+06
208	1.32945e+06
209	1.32943e+06
210	1.32942e+06
211	1.32941e+06
212	1.32939e+06
213	1.32938e+06
214	1.32937e+06
215	1.32936e+06
216	1.32935e+06
217	1.32934e+06
