0	2201.81
1	2190.17
2	2183.28
3	2178.18
4	2173.34
5	2167.79
6	2165.69
7	2164.25
8	2163.09
9	2161.8
10	2161.62
11	2161.7
12	2158.97
13	2156.57
14	2156.15
15	2156.5
16	2154.12
17	2153.14
18	2153.59
19	2154.53
20	2153.29
21	2152.05
22	2153.06
23	2154.25
24	2155.16
25	2152.01
26	2152.95
27	2152.41
28	2151.33
29	2152.45
30	2153.7
31	2152.83
32	2153.78
33	2152.89
34	2152.12
35	2151.17
36	2152.16
37	2151.67
38	2152.84
39	2152.25
40	2153.11
41	2152.25
42	2153.33
43	2150.4
44	2151.3
45	2152.71
46	2152.03
47	2153.08
48	2152.07
49	2151.11
50	2152.27
51	2153.62
52	2152.65
53	2151.65
54	2152.83
55	2151.99
56	2151.14
57	2152.33
58	2153.66
59	2152.94
60	2151.84
61	2152.99
62	2152.4
63	2151.47
64	2152.57
65	2152.01
66	2153.11
67	2152.23
68	2151.41
69	2152.57
70	2153.86
71	2151.02
72	2152.02
73	2153.38
74	2150.51
75	2151.46
76	2152.86
77	2154.04
78	2150.93
79	2151.92
80	2151.5
81	2152.57
82	2153.82
83	2152.87
84	2151.85
85	2151.01
86	2152.05
87	2151.39
88	2152.55
89	2153.83
90	2150.64
91	2151.65
92	2153.06
93	2154.2
94	2151.21
95	2152.23
96	2153.55
97	2150.82
98	2151.78
99	2153.14
100	2152.38
101	2151.32
102	2152.49
103	2153.7
104	2152.89
105	2151.92
106	2151.22
107	2152.31
108	2151.63
109	2152.63
110	2151.77
111	2152.9
112	2151.96
113	2150.96
114	2152.13
115	2153.49
116	2152.41
117	2151.39
118	2152.58
119	2153.86
120	2150.96
121	2151.96
122	2153.31
123	2152.63
124	2151.59
125	2152.73
126	2152.08
127	2153.14
128	2152.43
129	2151.49
130	2152.61
131	2152.01
132	2152.99
133	2152.22
134	2153.32
135	2150.61
136	2151.56
137	2152.98
138	2152.15
139	2153.01
140	2152.21
141	2151.58
142	2152.41
143	2151.76
144	2150.9
145	2151.62
146	2152.72
147	2151.92
148	2151.34
149	2152.19
150	2153.42
151	2152.39
152	2153.39
153	2152.4
154	2151.17
155	2152.4
156	2151.98
157	2152.99
158	2152.01
159	2153.02
160	2152.28
161	2153.37
162	2150.63
163	2151.58
164	2153
165	2152.18
166	2153.05
167	2152.23
168	2153.36
169	2150.64
170	2151.59
171	2152.99
172	2154.15
173	2151.16
174	2152.17
175	2151.61
176	2152.62
177	2151.96
178	2153.03
179	2154.11
180	2151.21
181	2152.2
182	2151.77
183	2152.82
184	2152.05
185	2153.07
186	2152.29
187	2153.37
188	2152.63
189	2151.84
190	2152.96
191	2152.32
192	2151.48
193	2152.63
194	2153.9
195	2151.15
196	2152.15
197	2153.48
198	2150.73
199	2151.69
200	2153.07
201	2154.21
202	2151.3
203	2152.31
204	2151.84
205	2150.74
206	2151.89
207	2153.17
208	2152.32
209	2153.36
210	2152.44
211	2151.56
212	2152.69
213	2151.99
214	2150.97
215	2152.12
216	2153.48
217	2152.49
218	2151.44
219	2152.62
220	2153.9
221	2151.05
222	2152.05
223	2153.39
224	2150.53
225	2151.48
226	2152.88
227	2154.06
228	2150.97
229	2151.97
230	2151.5
231	2152.56
232	2151.67
233	2152.7
234	2151.84
235	2152.96
236	2152.05
237	2151.04
238	2152.2
239	2153.55
240	2152.56
241	2151.53
242	2152.7
243	2153.96
244	2151.18
245	2152.18
246	2153.51
247	2150.77
248	2151.73
249	2153.1
250	2152.31
251	2151.23
252	2152.41
253	2153.63
254	2152.79
255	2151.79
256	2151.01
257	2152.09
258	2151.36
259	2152.38
260	2153.52
261	2152.66
262	2153.7
263	2150.99
264	2151.97
265	2153.33
266	2152.52
267	2151.52
268	2152.69
269	2152.06
270	2150.97
271	2152.21
272	2153.48
273	2152.41
274	2151.29
275	2152.51
276	2152.02
277	2152.99
278	2152.15
279	2153.19
280	2152.35
281	2151.44
282	2152.54
283	2151.89
284	2152.99
285	2152.14
286	2151.19
287	2152.34
288	2153.67
289	2152.73
290	2151.76
291	2152.92
292	2150.21
293	2151.11
294	2152.57
295	2153.8
296	2152.58
297	2151.54
298	2152.74
299	2152.29
300	2153.24
301	2152.47
302	2151.48
303	2150.28
304	2151.52
305	2151.11
306	2152.22
307	2153.51
308	2154.5
309	2151.16
310	2152.21
311	2151.59
312	2152.49
313	2151.77
314	2152.95
315	2152.32
316	2151.07
317	2152.3
318	2153.56
319	2152.56
320	2151.6
321	2152.77
322	2151.94
323	2151
324	2152.17
325	2153.42
326	2152.5
327	2151.42
328	2152.55
329	2151.85
330	2152.94
331	2152.12
332	2153.12
333	2152.39
334	2153.48
335	2150.9
