0	5.37856e+06
1	5.28883e+06
2	5.27792e+06
3	5.2773e+06
4	5.27688e+06
5	5.2766e+06
6	5.27606e+06
7	5.27493e+06
8	5.27267e+06
9	5.26847e+06
10	5.26203e+06
11	5.25487e+06
12	5.24941e+06
13	5.24637e+06
14	5.24512e+06
15	5.24425e+06
16	5.24357e+06
17	5.243e+06
18	5.2425e+06
19	5.24202e+06
20	5.24153e+06
21	5.241e+06
22	5.2404e+06
23	5.23973e+06
24	5.23898e+06
25	5.23815e+06
26	5.23725e+06
27	5.23629e+06
28	5.23529e+06
29	5.23426e+06
30	5.23323e+06
31	5.23222e+06
32	5.23124e+06
33	5.23032e+06
34	5.22945e+06
35	5.22865e+06
36	5.22793e+06
37	5.22729e+06
38	5.22676e+06
39	5.22632e+06
40	5.22597e+06
41	5.22568e+06
42	5.22544e+06
43	5.22524e+06
44	5.22505e+06
45	5.22488e+06
46	5.22471e+06
47	5.22454e+06
48	5.22437e+06
49	5.22419e+06
50	5.22401e+06
51	5.22382e+06
52	5.22362e+06
53	5.22341e+06
54	5.22319e+06
55	5.22295e+06
56	5.22271e+06
57	5.22247e+06
58	5.22221e+06
59	5.22196e+06
60	5.2217e+06
61	5.22144e+06
62	5.22119e+06
63	5.22095e+06
64	5.22072e+06
65	5.22051e+06
66	5.22031e+06
67	5.22013e+06
68	5.21997e+06
69	5.21982e+06
70	5.21969e+06
71	5.21958e+06
72	5.21948e+06
73	5.21938e+06
