0	1.24386e+07
1	1.2438e+07
2	1.24359e+07
3	1.24288e+07
4	1.24055e+07
5	1.23407e+07
6	1.22212e+07
7	1.2117e+07
8	1.20703e+07
9	1.20446e+07
10	1.20236e+07
11	1.20026e+07
12	1.19787e+07
13	1.19507e+07
14	1.19191e+07
15	1.18869e+07
16	1.18603e+07
17	1.18421e+07
18	1.18308e+07
19	1.18234e+07
20	1.18173e+07
21	1.18114e+07
22	1.18059e+07
23	1.18012e+07
24	1.17975e+07
25	1.17946e+07
26	1.17923e+07
27	1.17906e+07
28	1.17892e+07
29	1.17881e+07
