0	6.19581e+06
1	6.19469e+06
2	6.18891e+06
3	6.1652e+06
4	6.11206e+06
5	6.0676e+06
6	6.05303e+06
7	6.04861e+06
8	6.04539e+06
9	6.04209e+06
10	6.03848e+06
11	6.0342e+06
12	6.02865e+06
13	6.02144e+06
14	6.0128e+06
15	6.00351e+06
16	5.99457e+06
17	5.9868e+06
18	5.98035e+06
19	5.97537e+06
20	5.97155e+06
21	5.96824e+06
22	5.96507e+06
23	5.9619e+06
24	5.95871e+06
25	5.95572e+06
26	5.95324e+06
27	5.95142e+06
28	5.95014e+06
29	5.94917e+06
30	5.94835e+06
31	5.94756e+06
32	5.94672e+06
33	5.94576e+06
34	5.94467e+06
35	5.94355e+06
36	5.9425e+06
37	5.94153e+06
38	5.94059e+06
39	5.93967e+06
40	5.93879e+06
41	5.938e+06
42	5.9373e+06
43	5.93669e+06
44	5.93613e+06
