0	1.5818e+06
1	1.52061e+06
2	1.24777e+06
3	1.03739e+06
4	1.0116e+06
5	1.00628e+06
6	1.00288e+06
7	999253
8	994490
9	988312
10	980366
11	970424
12	961259
13	955331
14	951155
15	947518
16	944783
17	942662
18	941169
19	940070
20	939226
21	938515
22	937864
23	937242
24	936647
25	936088
26	935627
27	935263
28	934982
29	934757
30	934564
31	934391
32	934226
33	934065
34	933901
35	933732
36	933557
37	933374
38	933179
39	932961
40	932704
41	932400
42	932063
43	931732
44	931438
45	931185
46	930962
47	930754
48	930548
49	930329
50	930074
51	929752
52	929333
53	928851
54	928413
55	928077
56	927817
57	927605
58	927421
59	927244
60	927047
61	926801
62	926497
63	926176
64	925903
65	925686
66	925501
67	925328
68	925162
69	925002
70	924851
71	924710
72	924579
73	924454
74	924333
75	924211
76	924085
77	923956
78	923823
79	923690
80	923562
81	923445
82	923342
83	923254
84	923179
85	923116
86	923061
87	923013
88	922970
89	922931
90	922894
91	922858
92	922823
93	922788
94	922752
95	922717
96	922682
97	922650
98	922620
99	922593
100	922568
101	922545
102	922524
103	922504
104	922485
105	922465
106	922446
107	922427
108	922408
109	922389
110	922369
111	922349
112	922330
113	922310
114	922291
115	922273
116	922255
117	922238
118	922221
119	922206
120	922190
121	922176
122	922161
123	922147
124	922133
125	922119
126	922105
127	922090
128	922076
129	922060
130	922044
131	922026
132	922006
133	921985
134	921960
135	921933
136	921902
137	921870
138	921838
139	921807
140	921780
141	921756
142	921737
143	921721
144	921708
145	921696
146	921686
147	921677
